tick,timestamp_ms,mspt,cpu_temp_c,cpu_freq_mhz,cpu_power_w
1110,1782045280309,18.214,81.0,2800.0,19.42
1111,1782045280360,19.680,82.0,2800.0,17.38
1112,1782045280411,19.751,83.0,2800.1,17.38
1113,1782045280459,18.055,83.0,2799.9,23.40
1114,1782045280507,16.372,84.0,2800.9,23.40
1115,1782045280557,16.156,83.0,2550.1,20.43
1116,1782045280609,17.899,82.0,2800.4,20.43
1117,1782045280662,21.611,83.0,2800.3,18.93
1118,1782045280709,18.346,82.0,2800.3,18.93
1119,1782045280762,20.785,83.0,2799.8,18.45
1120,1782045280810,18.728,82.0,2800.0,18.45
1121,1782045280859,18.315,83.0,2800.7,21.38
1122,1782045280908,16.863,83.0,2800.1,21.38
1123,1782045280958,16.778,82.0,2800.0,17.73
1124,1782045281009,17.724,84.0,2800.0,17.73
1125,1782045281058,16.954,83.0,2800.1,19.34
1126,1782045281108,16.844,81.0,2050.0,19.34
1127,1782045281158,16.946,81.0,2800.0,16.33
1128,1782045281208,17.566,82.0,2800.3,16.33
1129,1782045281258,17.134,84.0,2800.0,16.92
1130,1782045281310,19.115,83.0,2800.2,16.92
1131,1782045281359,18.130,82.0,2549.9,18.92
1132,1782045281411,19.828,83.0,2800.0,18.92
1133,1782045281458,16.884,83.0,2550.1,20.39
1134,1782045281507,15.890,80.0,2550.1,20.39
1135,1782045281557,16.424,80.0,2300.4,17.21
1136,1782045281609,18.461,81.0,2300.1,17.21
1137,1782045281660,19.284,82.0,2799.7,16.63
1138,1782045281708,16.803,82.0,2800.0,16.63
1139,1782045281759,18.432,83.0,2549.6,18.12
1140,1782045281809,17.946,82.0,2799.7,18.12
1141,1782045281859,17.921,83.0,2799.7,17.91
1142,1782045281907,16.616,82.0,2549.5,17.91
1143,1782045281958,16.948,81.0,2050.0,18.22
1144,1782045282009,17.756,80.0,2800.0,18.22
1145,1782045282058,17.098,84.0,2800.5,17.36
1146,1782045282108,17.131,84.0,2800.0,17.36
1147,1782045282158,17.224,85.0,2799.9,18.78
1148,1782045282207,16.405,85.0,2800.3,18.78
1149,1782045282258,16.936,85.0,2549.9,18.39
1150,1782045282310,19.456,86.0,2800.0,18.39
1151,1782045282358,17.173,86.0,2550.1,18.64
1152,1782045282407,16.583,84.0,2799.8,18.64
1153,1782045282458,17.289,82.0,2300.0,17.90
1154,1782045282508,17.175,84.0,2799.4,17.90
1155,1782045282559,17.773,85.0,2800.0,18.22
1156,1782045282609,18.047,85.0,2799.6,18.22
1157,1782045282659,18.251,81.0,2800.2,22.51
1158,1782045282708,16.821,82.0,2800.0,22.51
1159,1782045282757,16.207,83.0,2800.1,18.98
1160,1782045282808,17.410,84.0,2800.0,18.98
1161,1782045282857,16.210,84.0,2799.2,21.39
1162,1782045282908,17.123,84.0,2300.0,21.39
1163,1782045282958,17.683,84.0,2799.8,19.08
1164,1782045283011,19.856,84.0,2799.9,19.08
1165,1782045283059,18.377,84.0,2799.8,22.20
1166,1782045283106,15.463,84.0,2300.5,22.20
1167,1782045283162,21.255,83.0,2800.4,18.52
1168,1782045283208,17.475,84.0,2800.2,18.52
1169,1782045283263,22.115,84.0,2800.0,20.21
1170,1782045283308,16.712,84.0,2800.3,20.21
1171,1782045283357,16.622,82.0,2799.5,19.31
1172,1782045283413,22.138,83.0,2799.9,19.31
1173,1782045283462,21.553,83.0,2550.1,18.43
1174,1782045283508,16.054,83.0,2551.1,18.43
1175,1782045283557,15.905,83.0,2800.1,19.65
1176,1782045283612,21.079,84.0,2800.0,19.65
1177,1782045283665,23.730,84.0,2800.5,19.66
1178,1782045283708,17.333,83.0,2800.2,19.66
1179,1782045283759,17.777,84.0,2799.9,18.99
1180,1782045283837,16.986,83.0,2050.2,18.99
1181,1782045283857,15.974,82.0,2549.6,18.49
1182,1782045283908,16.820,83.0,2799.9,18.49
1183,1782045283959,18.265,83.0,2799.1,17.29
1184,1782045284013,22.171,84.0,2800.0,17.29
1185,1782045284062,21.327,85.0,2800.1,20.23
1186,1782045284110,19.515,85.0,2800.1,20.23
1187,1782045284161,20.670,85.0,2550.1,18.15
1188,1782045284212,21.416,84.0,2800.4,18.15
1189,1782045284259,18.071,85.0,2299.9,17.38
1190,1782045284309,18.197,83.0,2800.0,17.38
1191,1782045284357,16.624,84.0,2800.0,16.58
1192,1782045284412,21.418,84.0,2799.6,16.58
1193,1782045284457,15.999,84.0,2800.6,21.60
1194,1782045284507,16.433,84.0,2800.4,21.60
1195,1782045284557,15.955,81.0,2799.5,18.02
1196,1782045284611,19.850,82.0,2549.6,18.02
1197,1782045284661,19.773,83.0,2800.0,17.79
1198,1782045284708,17.058,84.0,2549.6,17.79
1199,1782045284758,17.346,83.0,2550.1,18.58
1200,1782045284809,18.231,83.0,2550.0,18.58
